BuyerID,BuyerName,BuyerAge,BuyerGender,BuyerSalary
6481,Mrs. Ashley Robinson DVM,38,female,5928.96
6482,Desiree Reed,24,female,8395.5
6483,Stacie Randolph,63,female,8928.27
6484,Charles Campbell,64,male,8597.95
6485,Kayla Stevens,68,female,8933.54
6486,Heidi Hunter,49,female,5590.13
6487,Amanda Fields,69,female,10421.41
6488,Brianna Hudson,71,female,8486.28
6489,Brittany Swanson,18,female,10548.66
6490,Darrell Silva,56,male,9582.18
6491,Alejandra Smith,53,female,6023.59
6492,Dr. Jesus Williams,43,male,3658.91
6493,Edward Maynard,28,male,8052.97
6494,Gabrielle Simpson,69,female,9563.57
6495,Thomas Hernandez,26,male,10677.52
6496,Jessica Ho,38,female,4990.02
6497,Brittany Carpenter,35,female,9794.67
6498,Warren Davidson,13,male,4883.91
6499,William Vega,46,male,8263.57
6500,Jennifer Flores,59,female,10091.04
6501,Jennifer Hughes,15,female,4806.24
6502,Amber Thompson,71,female,7966.34
6503,Alisha Oneal,30,female,9587.82
6504,Jesse Davis,47,male,8972.42
6505,Bobby Novak,15,male,8579.62
6506,Crystal Walker,18,female,3638.37
6507,Morgan Watson,50,female,5671.82
6508,Sharon White,40,female,9829.87
6509,Elizabeth Johnson,40,female,9807.4
6510,Paula Kelly,18,female,10265.07
6511,Paul Lopez,65,male,5386.72
6512,Emily Phillips,54,female,6362.6
6513,Jacob Perry,61,male,5506.19
6514,Bryan Johnson,44,male,7754.58
6515,Randall Foster,69,male,5674.19
6516,Jamie Allison,18,female,5299.97
6517,Brenda Williams,71,female,6805.66
6518,Tyler Carroll,54,male,9807.09
6519,Pamela Ball,21,female,8338.41
6520,Katherine Jordan,26,female,9855.81
6521,Jesus Williamson,30,male,6034.47
6522,James Ramirez,41,male,8407.15
6523,Todd Taylor,74,male,6362.19
6524,Anthony Hoover,16,male,5596.32
6525,Jessica George,21,female,9038.39
6526,Christopher Garcia,25,male,10028.17
6527,Jamie Ballard,35,female,5381.96
6528,Sara Chen,38,female,8345.92
6529,Christina Ortega,69,female,9616.51
6530,Joseph Moore,27,male,8913.17
6531,Kimberly Sullivan,73,female,10621.35
6532,Andrew York,39,male,5265.15
6533,Ethan Gardner,42,male,3629.19
6534,Dean Bailey,53,male,7222.77
6535,Mark Simpson,36,male,9039.5
6536,Manuel Woods,56,male,6635.92
6537,Donald Hansen,38,male,8680.69
6538,Joseph Mathis,52,male,7012.7
6539,David Foster,29,male,9545.93
6540,Stacey Bradley,21,female,8116.57
6541,Jerry Richardson,55,male,5728.89
6542,Margaret Holmes,17,female,5578.87
6543,Alexander Morgan,52,male,9870.9
6544,Amy Guerrero,63,female,5771.42
6545,Steven Graham,17,male,6450.09
6546,Michelle Powers,38,female,6875.63
6547,Oscar Reeves,23,male,3977.77
6548,Sherry Wagner,25,female,9509.98
6549,Javier Mckinney,59,male,9695.51
6550,Jacqueline York,56,female,6238.56
6551,Jason Wells DDS,43,male,6631.2
6552,Bryan Nelson,50,male,4332.42
6553,Wayne Patterson,32,male,7971.68
6554,Melissa Brown,25,female,4868.4
6555,Randy Fisher,59,male,10183.4
6556,Taylor Walters,12,female,4695.57
6557,Yesenia Castillo,66,female,9991.02
6558,Chelsey Vaughan,52,female,7687.8
6559,Kelsey Townsend,34,female,9160.08
6560,Christopher Howard,32,male,5124.96
6561,Christopher Hicks,16,male,6738.92
6562,Carol Edwards,58,female,8327.17
6563,Amber Mitchell,46,female,4561.88
6564,Miguel Carr,75,male,7113.6
6565,Nicholas Brown,32,male,4968.18
6566,Charles Smith,63,male,7905.76
6567,Margaret Cobb,24,female,7236.88
6568,David Johnson,17,male,10775.2
6569,Casey Dudley,40,male,6739.79
6570,Dean Smith,35,male,7761.22
6571,Larry Howard,22,male,8585.68
6572,Tracy Munoz,35,female,8105.42
6573,Jeffrey Smith,12,male,5579.1
6574,Larry Johns,57,male,6531.92
6575,Kimberly Robinson,68,female,5270.09
6576,Christopher Mitchell,75,male,10056.82
6577,Renee Franklin,22,female,9509.92
6578,Kellie Mclean,47,female,6064.94
6579,Tonya Christensen,23,female,7275.21
6580,Melissa Flores,74,female,4663.79
6581,Danny Macias,20,male,9538.3
6582,Margaret Downs,42,female,10658.74
6583,James Sparks,61,male,6340.64
6584,Christopher James,37,male,9425.41
6585,Joshua Henry,24,male,4859.75
6586,Christian Page,24,male,10869.0
6587,Sarah Rose,36,female,10432.5
6588,Eric Foster,50,male,5166.77
6589,Melissa Fox,33,female,3775.75
6590,Whitney Duncan,69,female,5843.25
6591,Isaac Scott,17,male,7796.91
6592,Allison Stone,59,female,8411.04
6593,Joe Rojas,50,male,6899.71
6594,Brianna Baker,47,female,6661.74
6595,Lindsay Morgan,31,female,10327.54
6596,Sylvia Casey,44,female,9125.66
6597,Mark Anderson,36,male,7856.8
6598,Michael Le,36,male,7607.07
6599,Mark Smith,13,male,4364.25
6600,Erin Lynch,67,female,5056.24
6601,Margaret Olson,48,female,10313.45
6602,Emily Jones,19,female,9481.9
6603,Denise Morgan,48,female,9411.67
6604,Jessica Chang,22,female,10363.99
6605,Michael House,13,male,4979.23
6606,Susan Sawyer,38,female,8665.14
6607,Luke Stone,27,male,10548.27
6608,Charlotte Norman,50,female,4937.82
6609,Anthony Lewis,40,male,5282.17
6610,Tony Giles,18,male,10106.78
6611,Lisa Watson,43,female,4346.39
6612,Gregory Young,28,male,8032.87
6613,Brian Flores,73,male,6994.42
6614,Rachel Weber,26,female,5470.06
6615,Melanie Young,56,female,8458.33
6616,Jasmine Thompson,59,female,6993.99
6617,Donald Jensen,52,male,10014.59
6618,Roy Gray,71,male,4203.55
6619,Bryan White,42,male,7535.88
6620,Richard James,67,male,7955.33
6621,Joel Rojas,45,male,9347.39
6622,Michael Berger,73,male,8040.31
6623,Jose Ellis,40,male,5440.89
6624,Maria Johnson,41,female,7726.58
6625,Alicia Young,51,female,9957.07
6626,Katherine Larsen,62,female,8081.91
6627,Jessica Hines,16,female,7028.87
6628,Bruce Carlson,66,male,6289.47
6629,Gabriel Parrish,41,male,9890.62
6630,Jennifer York,69,female,6364.9
6631,Jessica Reynolds,12,female,8534.75
6632,Mrs. Christina Evans,35,female,10073.65
6633,Denise Davidson,16,female,9397.67
6634,Daniel Evans,15,male,6161.89
6635,Ryan Combs,64,male,9388.55
6636,Matthew Lloyd,48,male,9425.25
6637,Katherine Holden,43,female,5980.66
6638,Daniel King,31,male,5084.48
6639,Timothy Sims,14,male,5211.5
6640,Bianca Ali,74,female,4593.32
6641,Amanda Weaver,32,female,10965.89
6642,Christina Miller,48,female,5586.21
6643,Rhonda Lane,43,female,6983.04
6644,Christopher Robles,21,male,9803.2
6645,Laura Paul,49,female,9668.32
6646,Jennifer Smith,33,female,4438.05
6647,Alexandra Taylor,54,female,9474.02
6648,Brian Johnson,63,male,8486.96
6649,Zachary Mcintyre,27,male,7847.28
6650,Susan Velez DDS,21,female,4179.44
6651,Michael Monroe,28,male,8431.02
6652,Lauren Wood,51,female,7715.07
6653,Stephanie Kline,32,female,3824.86
6654,Michael Church,71,male,7331.56
6655,Andrea Haynes,33,female,5825.44
6656,Christina Mckee,28,female,9392.37
6657,Daniel Hays,73,male,8637.47
6658,Catherine Hunter,53,female,9618.44
6659,Mark King,28,male,9488.56
6660,Dr. Jesse Stewart,69,male,7115.86
6661,Kimberly Duran,24,female,7596.74
6662,Joshua Hunter,42,male,6869.52
6663,Joshua James,15,male,9821.26
6664,Kevin Andersen,19,male,5566.22
6665,Noah Garcia,51,male,4087.27
6666,Jillian Brown,34,female,10741.07
6667,Cindy Colon,63,female,9537.05
6668,Derek Lee,26,male,8181.97
6669,Laura Alexander,26,female,8387.67
6670,Jacqueline Contreras,17,female,7324.24
6671,Michele Mitchell,65,female,3819.78
6672,Natalie Cruz,24,female,5631.16
6673,Maureen Torres,34,female,9607.89
6674,John Gates,50,male,6120.93
6675,Johnathan Thomas,17,male,7230.52
6676,Edward Alvarez,59,male,8602.16
6677,Tammy Hamilton,31,female,8808.99
6678,Elizabeth Freeman,39,female,6056.36
6679,Bryan Jackson III,70,male,9330.53
6680,Jason Schaefer,57,male,5899.39
6681,Barry Jordan,45,male,9338.92
6682,Heather Scott,61,female,6425.21
6683,Christine Villanueva,63,female,4707.49
6684,Amber Bentley,35,female,9463.89
6685,Janet Norris,49,female,7839.4
6686,James Leonard,57,male,7645.35
6687,Christopher Reid,35,male,8639.77
6688,Jordan Campbell,26,female,6277.21
6689,Kenneth Garcia,41,male,8288.3
6690,Dustin Thompson,25,male,4382.21
6691,Katherine Diaz,48,female,5829.79
6692,Gabriela Gregory,36,female,8105.92
6693,Jose Sullivan,43,male,6151.75
6694,Erik Wilkinson,39,male,7223.0
6695,Kathryn Vaughn,61,female,6597.76
6696,Timothy Cole,31,male,7818.64
6697,Emma Osborne,48,female,8588.9
6698,Mr. Kyle Meyer,43,male,5659.49
6699,Cathy Davis,68,female,3729.62
6700,Paul Hodges,71,male,7968.69
6701,Erika Vaughn,35,female,9666.79
6702,Ann Cox,68,female,7158.9
6703,Kimberly Johnson,33,female,6345.46
6704,Kelly Moore,39,female,4237.13
6705,Andrea Nguyen,40,female,3779.25
6706,Nicholas Vazquez,70,male,9831.57
6707,Sean Williams,64,male,6041.16
6708,Ashley Black,73,female,8340.9
6709,Kevin Mitchell II,31,male,7270.36
6710,Michael Cruz,31,male,5806.93
6711,Jillian Allen,41,female,8669.07
6712,Teresa Romero,37,female,5275.82
6713,Mrs. Amanda Collins DDS,46,female,7394.7
6714,Zachary Morris,65,male,5587.65
6715,Andrew Calhoun,27,male,5292.09
6716,Carla Wood,24,female,10063.79
6717,Larry Myers,13,male,6044.77
6718,Angela West,56,female,3588.5
6719,Kathryn Gay,15,female,3989.59
6720,Gabriella Alexander,58,female,3986.42
6721,Kelly Smith,15,female,4473.16
6722,Michael Burton,61,male,7135.68
6723,Karina Hernandez,50,female,9733.76
6724,Regina Green,42,female,8613.8
6725,Pamela Black,52,female,4976.81
6726,Tracy Burke,39,female,3833.2
6727,Holly Perez,26,female,7903.57
6728,Jennifer Morse,23,female,6602.34
6729,Maxwell Dorsey,55,male,7162.85
6730,Clinton Peck,64,male,8676.7
6731,Dennis Barnes,31,male,4793.11
6732,Isaac Cruz,44,male,7431.05
6733,Benjamin Berg,64,male,10008.31
6734,Margaret Castaneda,15,female,10077.66
6735,Shawn Marshall,46,male,9363.29
6736,Katrina Snow,37,female,4830.9
6737,Emily Melendez,27,female,8265.01
6738,Miranda Campos,71,female,4102.48
6739,Daniel Kane,45,male,4945.83
6740,Theresa Fletcher,72,female,4804.58
6741,Misty Mckay,29,female,3670.41
6742,Kim Mendez,28,female,7301.0
6743,Maria Garcia,60,female,8115.88
6744,Kimberly Rodriguez,29,female,6244.51
6745,Jonathan Oneal,50,male,8969.25
6746,Lisa Anderson,72,female,8713.53
6747,Dr. Nathan Moore,23,male,9337.44
6748,Gregory Huang,56,male,7708.38
6749,Mitchell Patrick,25,male,7120.6
6750,Casey Jones,67,male,7570.36
6751,Evan Ward,70,male,8384.91
6752,Meagan Walls,53,female,3853.49
6753,Antonio Friedman,42,male,6268.53
6754,Alyssa Moore,54,female,5715.24
6755,Monica Dixon,42,female,8885.68
6756,Ashley Smith,50,female,3862.26
6757,Kristopher Lopez,39,male,6687.39
6758,Robert Smith,74,male,3656.89
6759,Karen Yang,65,female,9080.09
6760,Denise Ray,39,female,8877.5
6761,Ashley Howell,13,female,3962.3
6762,Aaron Willis,20,male,6570.58
6763,Cole Bailey,48,male,7807.99
6764,Charles Garcia,50,male,4333.99
6765,David Jackson,31,male,4091.76
6766,Theodore Conley,12,male,10324.13
6767,Laurie Peterson,55,female,6283.54
6768,Lisa Smith,20,female,10184.79
6769,Deborah Lee,68,female,6245.82
6770,Donna Walker MD,53,female,5178.72
6771,Catherine Leon,48,female,4005.78
6772,Ricardo Jones,74,male,5262.46
6773,Destiny Hernandez,64,female,3787.51
6774,Michael Krueger,24,male,9124.28
6775,Tracy Levine,66,female,8435.52
6776,Alan Henderson,66,male,5975.51
6777,Ryan Sellers,40,male,5725.58
6778,Jamie Bishop,35,male,5969.16
6779,Tammy Williams,14,female,5238.57
6780,Antonio Cantrell,40,male,6604.4
6781,Douglas Mcguire,35,male,4669.49
6782,Brian Clark,30,male,7953.19
6783,Benjamin Harris,34,male,8625.28
6784,Robert Montes,23,male,10285.15
6785,Kevin Garcia,73,male,9916.11
6786,Lauren Clark,46,female,6187.36
6787,Frank Bradley,54,male,6248.92
6788,Debra Moore,64,female,9605.6
6789,Nicole Thompson,45,female,10186.25
6790,Jose Mcdonald,19,male,8597.28
6791,Larry Mitchell,73,male,5158.98
6792,Robert Jackson,57,male,10362.45
6793,Rebecca Kemp,24,female,7785.7
6794,Marvin Rodriguez,59,male,10080.11
6795,Jordan Nichols,65,male,5757.79
6796,Brandy Daniels,55,female,9385.03
6797,Laura Farrell,63,female,6270.67
6798,Scott Arnold,53,male,6955.71
6799,Mary Jones,16,female,9344.82
6800,Mary Rose,28,female,5393.44
6801,John Brown,33,male,4842.0
6802,Nicole Freeman,21,female,7088.82
6803,Daniel Wiggins,70,male,6391.37
6804,Ariana Fry,60,female,4769.77
6805,Karen Hobbs,61,female,7419.51
6806,Jonathan Hull,29,male,10667.86
6807,Lori Hurst,37,female,9629.99
6808,Haley Phillips,53,female,5872.32
6809,Michael Garrett,71,male,9642.09
6810,Linda Newman,74,female,10641.81
6811,Devin Edwards,16,male,10541.35
6812,Jean Yates,74,female,6008.32
6813,Ronald Parker,43,male,8322.6
6814,Thomas Washington,54,male,9235.23
6815,Michael Avery,21,male,9671.3
6816,Ariel Trujillo,71,female,6721.93
6817,William Gonzalez,36,male,10934.66
6818,Michelle Manning,35,female,3580.56
6819,Erin Roberts,59,female,4770.36
6820,Christopher Johnson,75,male,8006.59
6821,Christine Alvarez,59,female,9069.37
6822,Mrs. Dawn Estrada,20,female,9653.28
6823,Tammy Medina,41,female,10852.67
6824,Jared Wells,73,male,3885.2
6825,Kelly Williams,20,female,6667.25
6826,Lisa Lamb,71,female,9833.54
6827,Krista Duarte,66,female,4798.17
6828,Olivia Perez,23,female,5527.45
6829,Janet Tyler,25,female,6182.79
6830,Daniel Thompson,20,male,8621.95
6831,Angela Maddox,50,female,4720.17
6832,Joseph Martinez,31,male,5340.65
6833,Douglas Smith,26,male,5629.61
6834,Spencer Friedman,72,male,10200.79
6835,Michael Boyd,58,male,9178.73
6836,Carol Martinez,36,female,8626.03
6837,David Nelson,46,male,10783.95
6838,Eileen Pugh,17,female,8106.2
6839,Melissa Michael,75,female,9391.26
6840,Tyler Hayes,18,male,9513.13
6841,Jennifer Rocha,18,female,6714.77
6842,David Smith,59,male,7923.84
6843,Robert Thompson,44,male,8997.25
6844,Brenda Miller,47,female,6930.32
6845,Jessica Lewis,53,female,10978.32
6846,Brian Prince,41,male,8806.64
6847,Mark Martin,53,male,10155.49
6848,Adam Wood,46,male,9769.14
6849,Ruth Lopez,64,female,8316.63
6850,Rodney Henry,68,male,3852.24
6851,Kimberly Patterson,20,female,8545.21
6852,David Scott,44,male,7643.51
6853,William Adams,70,male,4885.46
6854,James Ramirez,66,male,4491.41
6855,Christopher Todd,29,male,7655.14
6856,David Smith,51,male,10999.08
6857,James Deleon,33,male,8523.48
6858,Jay Simmons,21,male,9970.3
6859,Julie Ayers,64,female,3843.16
6860,Linda Bates,44,female,8864.64
6861,Joy Montoya PhD,12,female,10446.76
6862,Steven Johnson,67,male,6477.23
6863,Robert Harris,62,male,6597.82
6864,John Dixon,44,male,5830.9
6865,Michele Walker,16,female,9338.79
6866,Stephanie Taylor,65,female,4532.45
6867,Raymond Peck MD,43,male,8125.43
6868,Elizabeth Pham,22,female,9934.24
6869,Jessica Shepherd,73,female,8594.44
6870,Kevin Stanley,18,male,4216.05
6871,Caroline Davis,38,female,10979.43
6872,Rebecca White,20,female,6244.6
6873,Sergio Spencer,43,male,9971.39
6874,Natalie Yoder,21,female,4361.22
6875,Samantha Anderson,27,female,4500.97
6876,Ivan Trevino,60,male,7992.67
6877,Joanne Perez,71,female,5408.62
6878,Susan Gonzalez,68,female,3507.58
6879,Lisa Gonzalez,50,female,4475.13
6880,Ruth Mcfarland,28,female,8809.62
6881,Derek Clayton,46,male,4510.08
6882,Tracy Haynes,64,female,9399.4
6883,Tanya Smith,63,female,7721.3
6884,Breanna Schaefer,42,female,9711.43
6885,Crystal Collins,31,female,7460.72
6886,Jacqueline Burns,30,female,3848.26
6887,Wesley Sanders,22,male,10898.65
6888,Doris Thompson,72,female,9019.92
6889,Paul Roberts,38,male,7136.14
6890,Christina Williams,41,female,7945.13
6891,Jeffrey Smith,18,male,5920.08
6892,William Gregory,69,male,10522.1
6893,Ashley Wells,51,female,9738.93
6894,Amy Long,43,female,4733.0
6895,Michelle Villanueva,16,female,10700.89
6896,Adam Johnson,32,male,6923.65
6897,Angel Watkins,40,male,4982.57
6898,Dominique Clark,45,female,6082.94
6899,Danielle Moreno,29,female,4537.85
6900,Erin Wells,21,female,5438.26
6901,Zachary Neal,65,male,3554.71
6902,Kristine Hawkins,46,female,10055.96
6903,Sarah Parks,37,female,4513.16
6904,Jared Kennedy,12,male,6226.45
6905,Allison Curry,14,female,3775.48
6906,Sarah Boyle,62,female,9377.55
6907,Tammy Burgess,56,female,9454.48
6908,David Miller,23,male,8871.18
6909,Samuel Moyer,56,male,4238.98
6910,Ashley Gonzalez,41,female,7321.69
6911,Cindy Flowers,18,female,8197.17
6912,Kenneth Olson,15,male,9511.03
6913,Ethan Castillo,73,male,4990.19
6914,Rebecca Lynch,58,female,8316.73
6915,Susan Daniels,49,female,10655.96
6916,Austin Odonnell,43,male,7446.42
6917,Heather Marquez,25,female,10994.15
6918,Jordan Reese,50,female,9465.59
6919,Brianna Wilson,60,female,10647.0
6920,Kristen Cox,64,female,10373.44
6921,Carrie Edwards,74,female,8266.59
6922,Nathaniel Dunn,13,male,6504.59
6923,Darrell Lopez,24,male,9578.08
6924,William Miller,22,male,7714.51
6925,Mary Sellers,41,female,5866.57
6926,Kathleen Hall,24,female,8847.61
6927,Casey Miller,41,female,3905.27
6928,Dawn Banks,64,female,7285.5
6929,Patricia Miller,62,female,7257.74
6930,Belinda Reynolds,44,female,6771.72
6931,Adrian Stone,61,male,9878.6
6932,Aaron Ramirez,26,male,7839.48
6933,Erin Hart,49,female,4205.61
6934,Joel Johnson,35,male,6443.61
6935,Gregory Cordova,32,male,4146.04
6936,Katherine Barker,26,female,5805.94
6937,Rodney Marshall,64,male,9839.35
6938,Michael Garcia,71,male,10764.39
6939,Phillip Morales,65,male,9505.24
6940,Dawn Morales,23,female,6623.02
6941,Edward Schmitt,64,male,6696.06
6942,Ricky Anderson,64,male,7057.76
6943,Denise Rogers,23,female,6012.87
6944,Lisa Hamilton,35,female,7236.8
6945,James Hernandez,56,male,6055.45
6946,Julia Shannon,69,female,6662.75
6947,Lisa Ramirez,71,female,8947.85
6948,Emily Carr,60,female,5884.37
6949,James Gardner,15,male,4314.64
6950,John Green II,17,male,9759.93
6951,Eric Hodge,22,male,10663.6
6952,Veronica Cole,75,female,5582.46
6953,Gary King,15,male,9671.81
6954,Jonathan Schneider,41,male,7050.46
6955,Anna Adams,71,female,4951.89
6956,William Mueller,64,male,6727.89
6957,Valerie Diaz,45,female,9072.62
6958,Jeffrey Prince,70,male,8098.16
6959,Emily Conner,64,female,9242.69
6960,Christopher Clark,62,male,10464.98
6961,Jesus Underwood,39,male,9959.92
6962,Kurt Edwards,44,male,8038.14
6963,Joan Warner,31,female,4436.25
6964,Stephanie Allen,25,female,9248.53
6965,Dana Cabrera,46,female,6068.16
6966,Nicole Harrington,70,female,8406.49
6967,John Ward,67,male,8323.14
6968,Courtney Berry,51,female,9365.24
6969,Bethany Williams,52,female,4473.45
6970,Sara Collins,51,female,5794.48
6971,Diamond Raymond,52,female,6670.9
6972,Tyler Ellis,15,male,5593.0
6973,Austin Frost,25,male,3502.99
6974,Jeremiah Mullins,20,male,5182.14
6975,Ashley Kelly,45,female,5941.41
6976,Keith Smith,16,male,9475.94
6977,Denise Burns MD,46,female,8707.03
6978,Timothy Johnson,40,male,10083.88
6979,Larry Hernandez,40,male,8539.34
6980,Dennis Watts,28,male,9588.83
6981,Jennifer Ward,26,female,6440.47
6982,Maria Kline,38,female,9814.1
6983,Heather Williams,34,female,7664.43
6984,Jennifer Kaufman,24,female,5365.68
6985,Charles Hamilton,34,male,9735.95
6986,April Thompson,21,female,10690.66
6987,Lisa Henderson,49,female,9113.59
6988,Miss Danielle Lopez,37,female,10308.95
6989,Mariah Morgan,14,female,6971.82
6990,Alvin Clark,69,male,10568.18
6991,Belinda Russell,70,female,9899.51
6992,Jacqueline Keller,58,female,10883.83
6993,Rachel Lloyd,58,female,10895.46
6994,Steven Frazier,36,male,5740.8
6995,Jill Johnson,63,female,7135.89
6996,Lauren Robinson,52,female,4304.7
6997,Dwayne Sims,15,male,9018.37
6998,Justin Watkins,26,male,10223.6
6999,Kevin Graham,14,male,7792.25
7000,Lauren Howard,52,female,8511.84
7001,Bryan Morris,33,male,8522.01
